ID,Name_lang
5811,"Stone Skin Passive"
5857,地狱烈焰效果
5858,树妖伪装
5884,女妖诅咒
5888,黑海岸狂鱼
5909,掺水的啤酒
5915,癫狂
5916,暗影潜行
5917,迟钝术
5918,暗影刺击
5923,神圣能量
5938,毒刃
5952,投掷专精
5967,"Pickpocket (PT)"
5968,召唤幽灵豹
5978,rf
6016,穿刺护甲
6061,波光
6114,龙血酒
6115,"Far Sight (PT)"
6117,法师护甲
6119,"Combat Swap (DND)"
6122,召唤维克尼钻孔虫
6136,冰冻
6139,闪现
6143,防护冰霜结界
6145,"Eagle Eye (PT)"
6147,"INVIS Only OFF"
6161,"Steve Aguilar Test Spell"
6195,花丛蛇
6196,视界术
6197,鹰眼术
6199,怀旧
6203,灵魂石
6229,暗影防护结界
6233,关闭
6234,烧尽
6235,小精灵召唤
6236,月夜猛虎形态
6237,小精灵自爆
6238,与动物交谈
6239,血牙的图腾
6240,驱散血牙
6243,"Serpentbloom Snake Passive"
6245,"Force Target - Salute"
6250,火炮
6251,召唤红衣火炮
6252,南海火炮开火
6253,反手一击
6257,投掷火炬
6262,初级治疗石
6263,次级治疗石
6266,科多兽践踏
6268,急速冲锋
6270,盘蛇净化
6271,纳拉雷克斯醒来
6272,"Eye of Yesmur (PT)"
6273,"Force Target - Talk"
6276,"Healing Ward IV Passive"
6277,"Bind Sight (PT)"
6278,慢性毒菌
6280,宠物耐久
6295,炽热魔符
6296,附魔：火焰
6297,炽热火焰
6304,拉克佐猛击
6305,烈焰爆击
6306,酸液溅射
6307,血之契印
6310,占卜卷轴法术
6311,宠物好斗
6327,法力喂食
6328,宠物恢复
6343,雷霆一击
6345,变形爆炸
6346,防护恐惧结界
6348,"[PH] Teleport to Menethil Harbor"
6349,"[PH] Teleport to Auberdine"
6353,灵魂之火
6354,毒之克星
6355,喝下疾病药水
6356,法术免疫
6358,诱惑
6360,安抚之吻
6366,制造火焰石
6405,熊怪形态
6411,蝎毒
6412,卡多雷蜘蛛烤肉
6413,蝎肉大餐
6414,烤科多肉
6415,狂鱼肉片
6416,炖陆行鸟
6417,掘地鼠炖肉
6418,脆炸蜥蜴尾
6419,瘦鹿肉
6421,阿克鲁比的开锁
6422,阿克鲁比的传送
6431,"Self Visual - Sleep 30s (DND)"
6432,重拳先生践踏
6433,"迅捷反射 III"
6435,重拳猛击
6436,重拳先生之锤
6443,宠物抗魔
6458,精制望远镜
6462,平静
6464,召唤生锈的箱子
6465,陷阱箱子
6466,斧类武器投掷
6468,骷髅矿工狂暴
6469,骷髅矿工爆炸
6474,"Earthbind Totem Passive"
6476,"QAEnchant Cloak +10 Shadow Resistance"
6479,钢鬃狼
6483,"[PH] Teleport to Felwood"
6484,"[PH] Teleport to Balthule"
6487,伊克鲁德的守护者
6488,"Sarilus's Elementals Passive"
6490,萨瑞鲁斯的元素生物
6495,岗哨图腾
6497,喂养萨瑞鲁斯效果
6498,"Feed Sarilus Passive"
6499,水煮蚌肉
6500,地精芥末蘸蚌肉
6501,杂烩蚌肉
6507,战斗咆哮
6509,收集血液
6512,侦测次级隐形
6513,抗毒
6514,"锐利武器 +2"
6515,"锐利武器 +3"
6516,"锐利武器 +5"
6517,珍珠匕首
6518,彩虹之锤
6521,珍珠披风
6523,"Phase Out Passive"
6524,大地震颤
6528,"Quest - Purge Visual"
6529,打开本尼迪克的箱子
6530,投掷泥土
6531,工头的毒药
6533,投网
6535,落雷之云
6536,召唤深苔雌蜘蛛
6537,森林的召唤
6538,挖掘陷阱
6544,英勇飞跃
6545,跳跃目标
6552,拳击
6554,zzOLDPummel
6558,邪恶智力
6560,"LeCraft Test Spell"
6562,英雄灵气
6572,复仇
6576,破胆低吼
6580,刺穿关节
6584,金吉尔的诅咒
6587,异种爬行者的卵
6588,召唤异种幼蝎
6589,异种蝎群
6590,"Silithid Swarm Passive"
6595,攻击弱点
6598,草原幼狮
6600,盐湖赛车高速
6601,盐湖赛车低速
6602,盐湖赛车中速
6605,恐吓尖啸
6606,"Self Visual - Sleep Until Cancelled  (DND)"
6607,鞭笞
6608,丢弃武器
6612,怒气
6613,暴怒
6614,怯逃
6615,自由行动
6617,怒气药水
6618,暴怒药水
6620,放置剧毒粮草
6624,自由行动药水
6626,装配NG-5炸药（蓝色）
6627,遥控炸药
6629,召唤深苔幼蛛
6630,装配NG-5炸药（红色）
6634,相位潜行
6636,货车爆炸
6645,诱捕毒药
6647,速发毒药
6648,栗色马
6650,速效毒素
6653,恐狼
6654,棕狼
6655,"Force Target - Bow"
6657,召唤毒蛇信使
6661,野人背心
6664,求生本能
6668,红色焰火
6671,制造卷轴
6672,毒性传染
6677,异种蝎群召唤
6685,穿刺射击
6686,红色亚麻包
6688,红色毛纺包
6690,次级巫师袍
6692,奥法之袍
6693,绿色丝质包
6695,黑色丝质背包
6700,次元之门
6702,鱼人鳞片腰带
6703,鱼人鳞片胸甲
6704,厚鱼人皮甲
6705,鱼人鳞片护腕
6711,寻路
6714,信仰的试炼
6717,放置狮肉
6719,"[PH] Teleport to Theramore"
6724,月神之光
6725,烈焰尖刺
6727,毒蘑菇
6728,包围之风
6730,撞头
6741,鉴定种类
6747,"Test Combo"
6748,"Test Finishing"
6749,野性重击
6750,"Wide Swipe Passive"
6751,弱效毒药
6752,"Weak Poison Proc"
6754,拍击！
6755,"Tell Joke"
6757,"Create House (TEST)"
6758,群体热疫
6759,群体热疫效果
6766,知识试炼
6767,耻辱印记
6777,灰山羊
6788,虚弱灵魂
6789,死亡缠绕
6805,熄灭
6807,重殴
6813,蓟皮之肤
6814,淤泥毒药
6816,腐化力量
6817,腐化敏捷
6818,腐化智力
6819,腐化耐力
6820,"Corrupted Agility Passive"
6821,"Corrupted Strength Passive"
6822,"Corrupted Stamina Passive"
6823,"Corrupted Intellect Passive"
6844,"Self Visual - Stun 10s (DND)"
6864,巨石之力
6866,苔藓覆盖的手
6867,"Moss Covered Hands Proc"
6869,摔倒
6870,苔藓覆盖的脚
6871,"Moss Covered Feet Proc"
6873,邪恶之寒
6894,死亡之床
6896,黑山羊
6897,青山羊
6898,白山羊
6899,棕山羊
6900,制造块茎
6902,打喷嚏
6903,克拉兹克的药物
6905,召唤幻影梦魇兽
6907,疾病软泥
6909,荆棘诅咒
6913,自然之力
6917,毒液喷吐
6918,召唤地鼠
6920,隐藏
6921,暗角冲锋
6922,暗角诅咒
6923,"Growl of Fortitude Proc"
6924,解除变形
6925,萨维亚的赐福
6927,暗影挥砍
6940,牺牲之手
6942,无比恶臭
6945,胸闷
6946,冷心诅咒
6949,弱效寒冰箭
6951,力量衰减
6954,"Nalpak (TEST)"
6955,侏儒赛车摄像头
6957,霜鬃之力
6958,吸血术
6960,闪电屏障
6961,"Knockdown Proc"
6962,"REUSE ME"
6965,变形射线
6967,"Sky Terror: Dummy to Gargoyle Target 01"
6974,侏儒摄像头连接
6982,阵风
6984,冰霜射击
7000,"Tamed Pet Passive (DND)"
7001,光明之泉恢复
7020,石像形态
7022,地精赛车摄像头
7023,地精摄像头连接
7033,"Charm+ (TEST)"
7035,地精车手喝彩
7036,侏儒车手喝彩
7038,遗弃技能：剑
7039,遗弃技能：斧
7040,遗弃技能：匕首
7041,遗弃技能：锤
7042,遗弃技能：法杖
7043,遗弃技能：弓
7044,遗弃技能：枪械
7045,遗弃技能：双手斧
7046,遗弃技能：双手锤
7047,遗弃技能：双手剑
7048,遗弃技能：防御
7049,遗弃技能：火焰
7050,遗弃技能：冰霜
7051,遗弃技能：神圣
7053,遗弃技能：暗影
7054,遗弃技能
7057,鬼魅灵魂
7067,召唤不散的怨灵
7068,暗影迷雾
7069,狂怒光环
7072,野性暴怒
7074,往日的尖啸
7076,召唤特沃什的爪牙
7077,简易传送
7078,简易传送小组
7079,简易传送他人
7081,禁闭
7082,火药桶爆炸
7083,野猪人导魔
7084,伤害车辆
7093,胁迫
7098,治疗诅咒
7101,烈焰冲击
7102,腐化传染
7104,隐秘行动
7105,佯射
7106,黑暗回复
7107,召唤警戒座狼
7108,潮湿毛巾
7120,普罗德摩尔的防护
7121,反魔法盾
7122,活力分流
7124,阿鲁高的礼物
7125,毒性唾液
7126,手工皮外衣
7127,摇摆意志
7131,"Illusion Passive"
7132,召唤错觉狼影
7133,优质皮裤
7135,黑皮短裤
7136,暗影传送
7137,暗影冲锋
7139,恶魔践踏
7140,破甲虚弱
7144,石化休眠
7145,翻滚扫击
7147,守护短裤
7149,野人护腿
7151,野人护肩
7153,守护披风
7154,黑暗祭品
7155,CreatureSpecial
7156,守护手套
7179,水下呼吸药剂
7181,强效治疗药水
7183,初级防御药剂
7184,失控
7211,魔暴龙之刺
7212,感知
7213,烧烤巨蚌
7215,秘银马刺
7216,铁质盾刺
7217,武器平衡锤
7219,武器链
7222,铁质平衡锤
7223,金鳞护腕
7224,钢质武器链
7230,防护火焰
7235,防护暗影
7236,防护冰霜
7245,防护神圣
7250,防护自然
7255,神圣防护药水
7256,暗影防护药水
7257,火焰防护药水
7258,冰霜防护药水
7259,自然防护药水
7265,"ABOUT TO SPAWN"
7266,决斗
7267,匍匐
7272,尘雾之云
7273,闪电蜥蜴
7277,收割蜂群
7278,召唤工蝎群
7279,黑泥术
7285,吹响玛洛迪号角
7288,"Immolate Cumulative (TEST)"
7289,缩小
7290,灵魂虹吸
7291,"Food (TEST)"
7293,僵尸形态
7294,惩戒光环
7295,灵魂消耗
7328,救赎
7331,"Healing Aura (TEST)"
7340,侏儒语
7341,巨魔语
7342,挥砍
7344,激活净化器
7353,惬意小火
7355,卡死
7356,召唤守卫
7357,含毒之刺
7363,火光
7364,火炬
7365,毒药瓶
7367,感染撕咬
7372,zzOLDHamstring
7376,"Defensive Stance Passive"
7377,"Take Immune Periodic Damage <Not Working>"
7381,狂暴姿态（被动）
7383,水泡
7384,压制
7386,破甲攻击
7393,治疗兄弟
7394,轻丝抽打
7395,死亡矿井炸药
7396,鱼肝油
7398,出生
7399,恐吓
7407,"Test Sharpen Blade"
7408,铜质大锤
7411,附魔
7414,初级附魔
7415,中级附魔
7416,高级附魔
7418,"附魔护腕 - 初级生命"
7419,初级生命
7420,"附魔胸甲 - 初级生命"
7421,符文铜棒
7423,初级吸收
7426,"附魔胸甲 - 初级吸收"
7427,初级偏斜
7428,"附魔护腕 - 初级偏斜"
7430,弧光扳手
7433,初级野兽杀手
7434,卓越活力命运符文
7437,破坏物品
7438,初级抗性
7439,"The Art of Being a Water Terror: Water Terror Aura"
7442,初级法力
7443,"附魔胸甲 - 初级法力"
7446,次级吸收
7448,"Vile Like Fire!: Fire"
7450,"Zone Player Total - Alliance"
7451,"Zone Player Total - Horde"
7454,"附魔披风 - 初级抗性"
7455,初级耐力
7456,初级精神
7457,"附魔护腕 - 初级耐力"
7464,"Increased Strength 01"
7465,"Increased Strength 02"
7466,"Increased Strength 03"
7468,"Increased Intellect 01"
7469,"Increased Intellect 02"
7470,"Increased Intellect 03"
7471,"Increased Agility 01"
7472,"Increased Agility 02"
7473,"Increased Agility 03"
7474,"Increased Spirit 01"
7475,"Increased Spirit 02"
7476,"Increased Spirit 03"
7477,"Increased Stamina 01"
7478,"Increased Stamina 02"
7479,"Increased Stamina 03"
7481,嚎叫之怒
7482,dmg
7485,屠夫吸取
7487,召唤灰色座狼
7488,召唤被奴役的座狼
7489,召唤暗牙恐狼
7490,"Increased Agility 04"
7491,"Increased Agility 05"
7492,"Increased Agility 06"
7493,"Increased Agility 07"
7494,"Increased Intellect 04"
7495,"Increased Intellect 05"
7496,"Increased Intellect 06"
7497,"Increased Intellect 07"
7498,"Increased Spirit 04"
7499,"Increased Spirit 05"
7500,"Increased Spirit 06"
7501,"Increased Spirit 07"
7502,"Increased Stamina 04"
7503,"Increased Stamina 05"
7504,"Increased Stamina 06"
7505,"Increased Stamina 07"
7506,"Increased Strength 04"
7507,"Increased Strength 05"
7508,"Increased Strength 06"
7509,"Increased Strength 07"
7511,防御增强
7520,"Increased 1H Sword"
7529,"Increased 2H Sword"
7532,"Increased 1H Mace"
7533,"Increased 2H Mace"
7534,匕首技能提高
7535,弓技能提高
7536,枪械技能提高
7538,"Increased 1H Axe"
7549,"Increased 2H Axe"
7585,GGOODMANTEST
7588,虚空箭
7590,"Increased Damage - Beast 02"
7591,"Increased Damage - Beast 04"
7592,"Increased Damage - Beast 06"
7593,"Increased Damage - Beast 08"
7594,"Increased Damage - Beast 10"
7595,"Increased Damage - Beast 12"
7596,"Increased Damage - Beast 14"
7597,"Increased Critical 14"
7598,"Increased Critical 28"
7599,"Increased Critical 42"
7600,"Increased Critical 56"
7620,钓鱼
7621,阿鲁高的诅咒
7623,棕色亚麻长袍
7624,白色亚麻长袍
7629,红色亚麻外衣
7630,蓝色亚麻外衣
7633,蓝色亚麻长袍
7636,绿色毛纺长袍
7638,投掷药水
7639,蓝色罩衫
7643,大师长袍
7645,统御意志
7655,鸦爪妖术
7667,恶名远扬
7669,比索的药水
7671,变形
7673,虚空宝石
7675,"Increase Healing 2"
7676,"Increase Healing 4"
7677,"Increase Healing 6"
7678,"Increase Healing 9"
7679,"Increase Healing 11"
7680,"Increase Healing 13"
7681,"Increase Healing 15"
7683,"Increase Fire Dam 1"
7684,"Increase Fire Dam 3"
7687,"Increase Fire Dam 4"
7688,"Increase Fire Dam 9"
7689,"Increase Fire Dam 6"
7690,"Increase Nature Dam 1"
7691,"Increase Nature Dam 2"
7692,"Increase Nature Dam 3"
7693,"Increase Nature Dam 6"
7694,"Increase Nature Dam 4"
7695,"Increase Nature Dam 5"
7697,"Increase Frost Dam 1"
7698,"Increase Frost Dam 2"
7699,"Increase Frost Dam 3"
7701,"Increase Frost Dam 4"
7702,"Increase Frost Dam 9"
7703,"Increase Frost Dam 6"
7704,"Increase Shadow Dam 1"
7705,"Increase Shadow Dam 2"
7706,"Increase Shadow Dam 3"
7708,"Increase Shadow Dam 4"
7709,"Increase Shadow Dam 6"
7710,"Increase Shadow Dam 9"
7711,"Add Fire Dam - Weap 02"
7712,火焰打击
7713,哀嚎死者
7721,"Add Fire Dam - Weap 04"
7722,"Add Fire Dam - Weap 06"
7723,"Add Fire Dam - Weap 08"
7724,"Add Fire Dam - Weap 10"
7725,"Add Fire Dam - Weap 12"
7726,"Add Fire Dam - Weap 14"
7733,初级钓鱼
7734,中级钓鱼
7736,"QA Expert Fishing"
7738,鱼竿
7739,地狱火罩
7741,召唤恶魔
7742,冰霜外形属性
7743,暗影免疫
7744,被遗忘者的意志
7745,"附魔双手武器 - 初级冲击"
7747,次级生命
7748,"附魔胸甲 - 次级生命"
7751,美味小鱼
7752,滑皮鲭鱼
7753,长嘴泥鳅
7754,洛克湖狂鱼
7755,刺须鲶鱼
7761,共同禁锢
7762,召唤冈瑟尔的幻影
7763,传授召唤小鬼
7764,阿迦玛甘的智慧
7765,投射
7766,"附魔护腕 - 初级精神"
7769,攻击尤顿海姆建筑物
7771,"附魔披风 - 初级防护"
7773,次级法力
7776,"附魔胸甲 - 次级法力"
7778,初级敏捷
7779,"附魔护腕 - 初级敏捷"
7780,初级力量
7782,"附魔护腕 - 初级力量"
7784,野兽杀手
7786,"附魔武器 - 初级屠兽"
7788,"附魔武器 - 初级攻击"
7792,初级智力
7793,"附魔双手武器 - 次级智力"
7795,符文银棒
7803,雷霆震荡
7806,烈焰之刃
7814,剧痛鞭笞
7817,劣质青铜战靴
7818,银棒
7821,变形受害者
7823,"钓鱼技能 +5"
7824,"锻造技能 +10"
7825,"钓鱼技能 +15"
7826,"钓鱼技能 +20"
7827,彩鳍鱼
7828,石鳞鳕鱼
7836,黑口鱼油
7837,火焰之油
7840,游泳速度
7841,速游药水
7844,火焰强化
7845,火力药剂
7847,永恒灰烬
7848,吸收
7851,次级精神
7852,"次级抗性 - 火焰"
7853,"The Art of Being a Water Terror: Force Cast on Player"
7855,召唤恐怖之水
7857,"附魔胸甲 - 生命"
7859,"附魔护腕 - 次级精神"
7861,"附魔披风 - 次级火焰抗性"
7863,"附魔靴子 - 初级耐力"
7865,因果报应命运符文
7867,"附魔靴子 - 初级敏捷"
7887,zzOLDOverpower
7891,拉格纳罗斯的赐福
7892,漂亮的蓝衬衣
7893,漂亮的绿衬衣
7896,爆炸射击
7897,烈焰
7901,敏捷衰减
7902,火焰伤害
7903,召唤熊
7904,召唤鸟
7905,召唤野猪
7906,召唤豹
7907,召唤螃蟹
7908,召唤鳄鱼
7909,召唤猩猩
7910,召唤迅猛龙
7911,召唤蝎子
7912,召唤蜘蛛
7913,召唤陆行鸟
7914,捕捉灵魂
7915,召唤海龟
7916,召唤斑马
7920,麦伯克智慧饮料
7922,冲锋击昏
7923,"Flight Visual State"
7925,"QA Expert First Aid"
7928,丝质绷带
7929,厚丝质绷带
7932,抗毒药剂
7933,强力抗毒药剂
7938,致命刺痛
7940,冰霜免疫
7941,自然免疫
7942,火焰免疫
7943,大型软浆怪（红）
7944,大型软浆怪（蓝）
7945,大型软浆怪（绿）
7946,大型软浆怪（黑）
7947,局部毒药
7948,野性回复
7949,召唤毒蛇
7950,暂停
7951,毒性喷溅
7952,克隆
7953,蛇鳞披风
7954,蛇鳞手套
7955,蛇鳞腰带
7960,阿兹雷索克占卜
7961,阿兹雷索克的践踏
7962,破坏大件物品
7964,烟雾弹
7965,考布莱恩毒蛇形态
7966,荆棘光环
7967,纳拉雷克斯的梦魇
7968,召唤大型软浆怪
7969,召唤噩梦软浆怪
7970,召唤变异蹒跚者
7971,召唤变异尖牙风蛇
7972,召唤变异剧毒风蛇
7973,召唤剧毒飞蛇
7974,阿兹雷索克的飞跃
7975,召唤小队机器人
7976,"Summon Party Bot - summon effect"
7977,"Party Bot Message - DANCE"
7993,召唤树人
7994,汲取魔法
7997,侵蚀力量
7998,烟雾遮盖
8000,区域燃烧
8001,放置坠饰
8004,次级治疗波
8014,破伤风
8016,灵魂凋零
8017,石化武器
8024,火舌武器
8026,"zzOLDFlametongue Weapon Proc"
8033,冰封武器
8034,冰封攻击
8040,德鲁伊的睡眠
8041,毒蛇形态
8042,大地震击
8050,烈焰震击
8056,冰霜震击
8063,变异鱼
8064,昏昏欲睡
8065,鼓舞
8067,派对时间！
8068,强健灵魂
8071,石肤图腾
8075,大地之力图腾
8076,大地之力
8082,"钓鱼技能 +25"
8083,"钓鱼技能 +50"
8084,"钓鱼技能 +75"
8085,"钓鱼技能 +100"
8087,闪光的小珠
8088,夜色虫
8089,水下诱鱼器
8090,明亮的小珠
8092,心灵震爆
8099,耐力
8112,精神
8121,防御之道
8122,心灵尖啸
8137,异种蝎群天灾
8138,暗色湖蘑菇
8139,热疫疲倦
8140,笨拙术
8141,德鲁伊的药水
8142,缠绕之藤
8143,战栗图腾
8145,"Tremor Totem Passive"
8146,战栗图腾效果
8149,"Super Invis"
8150,雷霆震裂
8151,突然攻击
8153,猫头鹰形态
8170,净化图腾
8171,"Cleansing Totem Pulse"
8172,"Cleansing Totem Passive"
8177,根基图腾
8178,根基图腾效果
8179,"Grounding Totem Passive"
8181,抗寒图腾
8184,抗火图腾
8187,熔岩图腾
8188,熔岩图腾效果
8191,狂热
8202,灵契之眼
8203,元素灵魂隐形
8211,法力燃烧链
8212,巨化术
8213,变异鱼大餐
8215,急速施法
8217,猫头鹰
8219,精神错乱
8221,呀啊啊啊啊
8223,啊！
8224,怯懦
8225,快跑！
8226,诈死
8227,火舌图腾
8232,风怒武器
8238,美味风蛇
8240,增长药剂
8242,盾牌猛击
8245,腐蚀酸液
8255,强力顺劈
8256,致死毒素
8259,旋风倾泻
8262,防护元素图腾
8263,防护元素图腾光环
8264,熔岩喷射图腾
8266,"Lava Spout Totem Passive"
8267,诅咒之血
8270,召唤地行者
8271,召唤风嚎者
8272,心灵震颤
8273,躲闪奖励
8274,召唤战斗野猪
8275,毒性射击
8276,召唤土狼
8277,巫毒妖术
8279,侦测潜行
8281,音素爆破
8282,血之诅咒
8283,指挥地鼠
8285,暴跳如雷
8286,召唤野猪之魂
8295,dmg2
8299,"Perm. Illusion Slime"
8312,陷阱
8314,岩肤术
8315,"Perm. Illusion Succubus"
8321,"Perm. Illusion Dreadlord"
8322,月光外衣
8324,"Perm. Illusion HE Hunter"
8326,鬼魂
8331,简易投掷炸弹
8332,简易投掷炸弹逆火
8334,练习锁
8338,被电击！
8342,电击
8344,通用遥控器
8345,控制机械
8346,活动故障
8347,目标锁定
8348,朱莉叶的祝福
8352,调整态度
8353,敌意平息
8354,煽动敌意
8357,"Perm. Illusion Shade"
8358,法力之矛
8359,击溃
8360,"Perm. Illusion Dreaming Whelp"
8363,寄生
8366,铁炉堡链甲
8367,铁炉堡胸甲
8368,铁炉堡护手
8372,召唤水中护卫
8373,"Mana Shield (PT)"
8374,圆弧斩
8375,"QAEnchant Gloves +5 Mining"
8376,陷地图腾
8377,陷地
8383,燃烧坚韧
8384,纯水
8385,迅捷之风
8393,倒钩
8394,条纹霜刃豹
8395,绿色迅猛龙
8396,召唤黄色陆行鸟
8397,乌瑟尔之光
8398,连发寒冰箭
8433,吸血脉冲
8435,叉状闪电
8465,简易的裙子
8467,白色毛绒裙
8483,白色冒险者衬衣
8489,红色冒险者衬衣
8510,大型爆盐炸弹逆火
8511,小型爆盐炸弹逆火
8512,风怒图腾
8517,打开保险箱
8532,水下鱼珠
8553,热麦酒
8554,喝下麦酒
8593,生命符记
8594,召唤月夜猛虎幼崽
8596,"Heal Visual (DND)"
8598,闪电震爆
8600,热疫
8604,草药烘蛋
8606,召唤塞克隆尼亚
8607,熏熊肉
8609,"Cyclone Visual Spawn (DND)"
8613,剥皮
8615,初级剥皮
8616,狂战士之道
8619,中级剥皮
8620,高级剥皮
8627,"Backstab (TEST)"
8645,派出战斗者
8646,猛踢
8647,破甲
8654,吵闹的观众交谈
8656,召唤海蟹
8672,挑战者眩晕
8673,获得旋风武器
8675,术士导魔
8676,伏击
8677,召唤效果
8679,速效药膏
8685,"速效药膏 II"
8688,"速效药膏 III"
8690,炉石
8699,邪恶狂热
8713,沁脾香气
8715,恐吓嚎叫
8716,扫荡
8733,黑暗深渊的祝福
8734,黑暗深渊引导
8735,黑暗深渊传送
8737,锁甲
8758,碧蓝丝质短裤
8760,碧蓝丝质头巾
8762,丝质头带
8764,土灵外衣
8766,碧蓝丝质腰带
8768,铁扣环
8770,力量法袍
8772,深红丝质腰带
8774,绿色丝质护肩
8776,亚麻腰带
8778,黑暗之靴
8780,黑暗之手
